id,transactiontime,completiontime,transferFloor,unitPrice,priceWithoutParking,roomNumber,hallNumber,bathNumber,buildingTransferArea,parkingSpacePrice,parkingSpaceTransferArea,price,landAmount,buildingAmount,parkAmount,buildingType,floor,urbanLandUse,buildingArea,subBuildingArea,belconyArea,landTransferArea,parkingSpaceType,longitude,latitude,yhat-hnn,y_x,yhat-mlp,y_y,address
RPXNMLRLOHNFFAH96DA,2018/5/7 00:00:00,1998/4/2 00:00:00,5,47616,7828547,5,2,2,182,0,18,7828547,1,2,1,0,24,0,110,0,17,12,5,121.30351078129956,25.022048367178144,50273.99668737526,47616.000090996116,47247.766867101156,47616.000090996116,桃園市桃園區經國路２８０號５樓之３
RPRPMLKLPHNFFAH48CA,2018/6/2 00:00:00,1981/10/22 00:00:00,5,46555,3000004,2,1,1,64,0,0,3000004,1,1,0,3,5,0,64,0,0,20,0,121.30241000811183,25.0216714228248,53406.37822508604,46555.00088862537,48516.78862947009,46555.00088862537,桃園市桃園區南平路１１０巷４２號五樓
RPPOMLNLPHNFFAH48CA,2018/4/23 00:00:00,2017/7/13 00:00:00,11,91018,14399958,3,2,2,231,1800000,73,16199958,1,1,2,0,14,0,98,0,9,33,2,121.30310805793012,25.023484684271768,87750.84838782143,91018.00007713225,87064.03100000408,91018.00007713225,桃園市桃園區經國路３３６巷１０號十一樓
RPPSMLQLPHNFFAH56CA,2018/6/24 00:00:00,1981/10/22 00:00:00,3,56289,3749973,2,2,1,67,0,0,3749973,1,1,0,3,5,0,67,0,0,18,0,121.30256772486388,25.021337055746397,58162.95203447561,56289.000213203,54355.39977667076,56289.000213203,桃園市桃園區南平路110巷30號三樓
RPQRMLKMPHNFFAH68CA,2018/6/23 00:00:00,2017/7/13 00:00:00,13,91018,14399958,3,2,2,195,1000000,36,15399958,1,1,1,0,14,0,98,0,9,33,2,121.30310805793012,25.023484684271768,91099.5084585039,91018.00007713225,87167.71204878642,91018.00007713225,桃園市桃園區經國路３３６巷１０號十三樓
RPWRMLLMPHNFFAH76CA,2018/6/11 00:00:00,1994/3/2 00:00:00,12,54374,6850037,3,2,2,126,0,0,6850037,1,1,1,0,12,0,77,1,12,15,2,121.30024011433468,25.02577465706685,55446.573254739225,54373.99997774649,56173.44123856833,54373.99997774649,桃園市桃園區莊敬路一段１５２巷７號十二樓
RPRRMLSJQHNFFAH96EA,2018/7/4 00:00:00,2006/12/15 00:00:00,8,55710,8999951,3,2,2,162,0,0,8999951,1,1,2,0,13,0,78,2,4,23,2,121.30373194552656,25.023338958556,57080.42252699102,55709.99994794985,60393.777703450745,55709.99994794985,桃園市桃園區經國路３３６巷７６號八樓
RPRNMLKLQHNFFAH38CA,2018/7/25 00:00:00,1993/12/30 00:00:00,7,55517,4800000,2,1,1,86,0,0,4800000,1,1,0,4,7,0,57,0,7,15,0,121.30053093678164,25.023128785487877,57140.43198965601,55516.99992371701,54018.30649001989,55516.99992371701,桃園市桃園區天祥七街８１之１號七樓
RPXRMLLLRHNFFAH96CA,2018/7/28 00:00:00,2000/5/15 00:00:00,4,51748,8600000,4,2,2,166,0,0,8600000,1,1,1,0,14,0,103,0,15,16,5,121.30301398184076,25.0214896275538,53565.062508309216,51748.000379337835,54811.715197529214,51748.000379337835,桃園市桃園區經國路５２７號四樓
RPOOMLNJRHNFFAH38CA,2018/7/7 00:00:00,1995/9/27 00:00:00,7,51387,4999955,3,2,2,97,0,0,4999955,1,1,0,4,7,0,81,0,9,19,0,121.3001751496096,25.023508691824357,53612.32889710038,51386.99989303107,53764.77575769712,51386.99989303107,桃園市桃園區天祥七街７８號七樓
RPORMLRLQHNFFAH56CA,2018/7/23 00:00:00,2005/1/31 00:00:00,10,67597,8444217,2,3,2,160,0,35,8444217,1,1,1,4,10,0,85,0,7,34,2,121.30121169935664,25.02192664719905,68579.80674248812,67596.99993794164,71247.65173875772,67596.99993794164,桃園市桃園區天祥六街６５巷２２號十樓
RPQRMLPJRHNFFAH09CA,2018/7/26 00:00:00,1993/12/30 00:00:00,6,69252,4999994,2,2,1,72,0,0,4999994,1,1,0,4,7,0,44,0,5,12,0,121.2994214369515,25.0232393635586,56102.45134725293,69251.99999010132,55953.86039342908,69251.99999010132,桃園市桃園區新埔十街１４巷４號六樓之１
RPUPMLRLRHNFFAH07CA,2018/8/2 00:00:00,1993/12/30 00:00:00,1,62113,6420000,3,1,2,103,0,0,6420000,1,1,0,4,7,0,66,9,0,17,0,121.2994214369515,25.0232393635586,62850.0602536332,62113.000044338914,56389.13594585537,62113.000044338914,桃園市桃園區天祥七街98之1號一樓
RPRQMLRLRHNFFAH86CA,2018/8/1 00:00:00,1993/12/30 00:00:00,6,52601,5499961,3,1,2,105,0,0,5499961,1,1,0,4,7,0,67,1,8,18,0,121.2994214369515,25.0232393635586,51049.67419292327,52600.99916549461,49101.014250133776,52600.99916549461,桃園市桃園區天祥七街108號六樓
RPQOMLLLRHNFFAH58CA,2018/8/30 00:00:00,2014/1/21 00:00:00,8,81669,8300020,2,1,1,135,1700000,34,10000020,1,1,1,0,13,0,59,2,7,20,2,121.3009120420004,25.02500589535384,81863.40596022693,81669.00028708312,77677.33767535677,81669.00028708312,桃園市桃園區經國路７４１之８號八樓
RPWNMLTKIINFFAH98CA,2018/8/30 00:00:00,1989/7/24 00:00:00,5,62557,12360012,5,2,2,198,0,0,12360012,2,1,0,4,8,0,168,0,28,25,0,121.30117196081471,25.025944309189455,63597.09404259289,62557.0000166799,61494.69232847222,62557.0000166799,桃園市桃園區莊敬路一段１２８之４號
RPOQMLRLRHNFFAH56CA,2018/9/1 00:00:00,1993/12/30 00:00:00,3,53204,4600018,2,1,1,86,0,0,4600018,1,1,0,4,7,0,57,0,7,15,0,121.30053093678164,25.023128785487877,60256.46506031365,53203.999441742715,48515.794469836204,53203.999441742715,桃園市桃園區天祥七街83之1號三樓
RPWPMLLJIINFFAH28CA,2018/7/7 00:00:00,2017/7/13 00:00:00,4,85140,13469999,3,2,2,231,1900000,73,15369999,1,1,2,0,14,0,98,0,9,33,2,121.30310805793012,25.023484684271768,85980.21792325366,85139.99995168121,86381.24378091365,85139.99995168121,桃園市桃園區經國路３３６巷１０號四樓
RPTNMLLKIINFFAH87CA,2018/8/29 00:00:00,1993/12/30 00:00:00,7,53558,5600024,3,1,2,105,0,0,5600024,1,1,0,4,7,0,67,1,8,18,0,121.2994214369515,25.0232393635586,55708.84462007782,53557.999603918215,53638.89084765156,53557.999603918215,桃園市桃園區天祥七街108之1號七樓
RPROMLTLIINFFAH68CA,2018/10/4 00:00:00,1994/3/2 00:00:00,6,59837,3749985,2,2,1,63,0,0,3749985,1,1,0,0,12,0,46,0,4,7,0,121.30024011433468,25.02577465706685,61255.04180148134,59836.999977261425,58575.14028492585,59836.999977261425,桃園市桃園區莊敬路一段154之1號六樓
RPXNMLRJJINFFAH88CA,2018/9/8 00:00:00,1995/5/19 00:00:00,6,46250,5509300,3,2,2,155,0,36,5509300,1,1,1,0,16,0,82,0,11,21,2,121.29984071298004,25.024520533381068,48410.61727145959,46250.00010704907,50965.301368647575,46250.00010704907,桃園市桃園區莊敬路一段１８１巷２號六樓之六及181巷2號地下一層之1
RPROMLSLJINFFAH68CA,2018/10/9 00:00:00,2003/1/23 00:00:00,8,66313,3500000,1,1,1,53,0,0,3500000,1,1,0,5,9,1,32,0,7,7,0,121.29938044475072,25.022679693056865,67471.77587543888,66312.99992737579,65473.39399074354,66312.99992737579,桃園市桃園區天祥七街１２１號八樓
RPXPMLQKJINFFAH09CA,2018/5/4 00:00:00,1996/4/20 00:00:00,18,54126,9150000,3,2,2,169,0,0,9150000,1,1,1,0,19,0,91,2,8,13,2,121.30204686325521,25.023089600138867,55013.37382649897,54126.00018505642,53115.15742414872,54126.00018505642,桃園市桃園區經國路５９３號十八樓
RPVNMLTKJINFFAH98CA,2018/9/30 00:00:00,2017/7/13 00:00:00,8,85102,15360060,3,2,2,253,1700000,73,17060060,1,1,2,0,12,0,112,0,10,38,2,121.30310805793012,25.023484684271768,86538.14115702809,85101.99929242372,69712.04846786894,85101.99929242372,桃園市桃園區經國路３３６巷２號八樓
RPUNMLRJKINFFAH68CA,2018/9/27 00:00:00,1999/10/5 00:00:00,2,67213,10500015,4,2,2,156,0,0,10500015,1,1,1,4,8,0,87,0,9,23,2,121.30169249339161,25.01999362117084,68469.16022196531,67212.9999545771,59617.46784844744,67212.9999545771,桃園市桃園區新埔七街８２號二樓
RPRNMLRJKINFFAH38CA,2018/10/21 00:00:00,2017/7/13 00:00:00,3,82966,12999943,3,2,2,193,900000,36,13899943,1,1,1,0,14,0,98,0,7,33,2,121.30310805793012,25.023484684271768,83232.92526542682,82966.00023941969,87651.28223180996,82966.00023941969,桃園市桃園區經國路３３６巷１０號三樓
RPSPMLOKKINFFAH48CA,2018/10/24 00:00:00,2003/1/23 00:00:00,7,68750,4400000,1,1,1,64,0,0,4400000,1,1,0,5,9,1,44,0,2,8,0,121.29938044475072,25.022679693056865,67783.30618503859,68749.99982430851,54539.39902656191,68749.99982430851,桃園市桃園區天祥七街１２３號七樓
RPPQMLOKKINFFAH28CA,2018/10/26 00:00:00,1983/6/28 00:00:00,5,32051,2749976,7,1,1,86,0,0,2749976,2,1,0,3,5,0,62,16,8,22,0,121.30297355020568,25.02116469204768,36154.36005196892,32051.001304348032,42826.44205596941,32051.001304348032,桃園市桃園區南平路１０８巷２４號五樓
RPOQMLOKKINFFAH18CA,2018/10/26 00:00:00,2017/7/13 00:00:00,6,84065,13299924,3,2,2,195,900000,36,14199924,1,1,1,0,14,0,98,0,9,33,2,121.30310805793012,25.023484684271768,85604.95780268637,84065.00010104792,86175.40671614006,84065.00010104792,桃園市桃園區經國路３３６巷８號六樓
RPXPMLOKKINFFAH98CA,2018/10/31 00:00:00,1993/12/30 00:00:00,5,51089,5350040,2,1,1,105,0,0,5350040,1,1,0,4,7,0,66,1,9,18,0,121.2994214369515,25.0232393635586,52441.868155494245,51088.999628140686,51252.08840632133,51088.999628140686,桃園市桃園區新埔十街14巷12號五樓
RPSPMLMLKINFFAH38CA,2018/11/18 00:00:00,2014/1/21 00:00:00,2,72217,9856176,3,2,2,170,0,34,9856176,1,1,1,0,13,0,84,2,8,28,2,121.3009120420004,25.02500589535384,75938.76081982523,72216.99974381363,80235.70957911227,72216.99974381363,桃園市桃園區經國路７４１之１５號二樓
RPVPMLTJJHOFFAH09CA,2018/10/29 00:00:00,2017/7/13 00:00:00,13,86762,13599944,3,2,2,193,1000000,36,14599944,1,1,1,0,14,0,98,0,7,33,2,121.30310805793012,25.023484684271768,86717.00516708272,86761.99941105889,95090.30553709947,86761.99941105889,桃園市桃園區經國路３３６巷８號十三樓
RPXOMLSKJHOFFAH56CA,2018/12/6 00:00:00,2014/1/21 00:00:00,9,74810,9968433,3,2,2,167,0,34,9968433,1,1,1,0,13,0,83,2,8,28,2,121.3009120420004,25.02500589535384,76600.63275333901,74809.99971221352,77664.88150790449,74809.99971221352,桃園市桃園區經國路７４１之３號九樓
RPXPMLTJJHOFFAH66CA,2018/11/19 00:00:00,1993/12/30 00:00:00,3,55386,5800022,3,2,1,105,0,0,5800022,1,1,0,4,7,0,66,1,9,18,0,121.2994214369515,25.0232393635586,56862.81690740365,55386.00018462732,51941.736347425154,55386.00018462732,桃園市桃園區新埔十街１４巷１２號三樓
RPPQMLTJJHOFFAH58CA,2018/11/19 00:00:00,1993/12/30 00:00:00,7,56655,5900052,3,2,1,104,0,0,5900052,1,1,0,4,7,0,66,1,8,18,0,121.2994214369515,25.0232393635586,55893.33161088561,56655.00038087598,53811.445804751675,56655.00038087598,桃園市桃園區新埔十街１４巷１０號七樓
RPOQMLTJJHOFFAH48CA,2018/11/19 00:00:00,1993/12/30 00:00:00,4,55386,5800022,3,2,1,105,0,0,5800022,1,1,0,4,7,0,66,1,9,18,0,121.2994214369515,25.0232393635586,52554.91178879686,55386.00018462732,51658.85816905176,55386.00018462732,桃園市桃園區新埔十街１４巷１２號四樓
RPPOMLPKKHOFFAH18CA,2018/12/14 00:00:00,2017/7/13 00:00:00,5,89438,14149986,3,2,2,231,1850000,73,15999986,1,1,2,0,14,0,98,0,9,33,2,121.30310805793012,25.023484684271768,90255.26224375097,89438.00063699574,86500.58144790844,89438.00063699574,桃園市桃園區經國路３３６巷８號五樓
RPVNMLOJLHOFFAH58CA,2018/12/30 00:00:00,2014/1/21 00:00:00,10,82601,10999975,2,2,1,133,0,0,10999975,1,1,1,0,13,0,56,2,8,20,2,121.3009120420004,25.02500589535384,82778.75432565348,82600.99943035602,78569.91125499667,82600.99943035602,桃園市桃園區經國路７４１之７號十樓
RPTPMLPLKHOFFAH88DA,2018/12/27 00:00:00,2014/1/21 00:00:00,6,73496,11960004,4,2,2,197,1900000,34,13860004,1,1,1,0,13,0,103,3,9,34,2,121.3009120420004,25.02500589535384,76845.37548420318,73496.00026556791,77448.79437425025,73496.00026556791,桃園市桃園區經國路７４１之６號６樓
RPVNMLSKMHOFFAH56CA,2018/12/27 00:00:00,1993/12/30 00:00:00,6,45175,4700007,3,2,2,104,0,0,4700007,1,1,0,4,7,0,66,1,8,18,0,121.2994214369515,25.0232393635586,50702.35163329345,45175.00025641579,49576.955418109035,45175.00025641579,桃園市桃園區新埔十街１４巷１４之１號六樓
RPQPMLSLJHKFFAH48EA,2015/1/13 00:00:00,1981/12/30 00:00:00,3,34906,3500025,3,1,1,100,0,0,3500025,4,1,0,3,5,0,93,0,7,22,0,121.28069518236563,24.98885097275448,38134.51885386142,34905.99940304478,48969.76707832483,34905.99940304478,桃園市桃園區龍安街８０巷４之２號
RPXOMLKKKHKFFAH18DA,2015/1/15 00:00:00,2002/6/20 00:00:00,2,54230,7680053,3,2,2,142,0,0,7680053,1,1,1,0,13,1,74,2,10,12,2,121.28044225916096,24.99089185105424,55666.6612888143,54229.999911776795,53062.83089183272,54229.999911776795,桃園市桃園區國強一街２６３號２樓之２
RPQPMLKKMHKFFAH67CA,2015/3/13 00:00:00,2007/10/23 00:00:00,4,55656,4699593,2,2,1,116,0,32,4699593,1,1,1,0,13,0,53,1,6,16,2,121.27778358868655,24.989181456005703,55656.9401675444,55656.0003083205,58702.88970160223,55656.0003083205,桃園市桃園區國豐六街５１號四樓
SPVOMLTJMHKFFAH09DA,2015/3/16 00:00:00,1984/7/16 00:00:00,5,40220,3000010,3,2,1,75,0,0,3000010,2,1,0,3,5,0,75,0,0,17,0,121.28060309219327,24.99192077667871,53496.88757335402,40220.00119566098,46021.17856448004,40220.00119566098,桃園市桃園區龍安街152巷46之4號
RPRRMLPLOHKFFAH78CA,2015/4/20 00:00:00,1990/9/3 00:00:00,1,90304,9499981,3,2,2,105,0,0,9499981,1,1,0,3,5,0,89,3,0,27,0,121.27771479510533,24.989425349235148,91233.82880245245,90303.99975003251,64807.34044427427,90303.99975003251,桃園市桃園區國豐七街58號
RPWQMLMLOHKFFAH88CA,2015/5/12 00:00:00,1990/9/3 00:00:00,5,35422,4150042,3,2,2,117,0,0,4150042,1,1,0,3,5,0,94,0,8,30,0,121.27771479510533,24.989425349235148,33870.65233052598,35422.001564982646,40826.74473421445,35422.001564982646,桃園市桃園區國強一街483之4號
RPTNMLMJKIKFFAH97EA,2015/7/19 00:00:00,2003/4/14 00:00:00,8,50616,6700040,3,2,2,132,0,0,6700040,1,1,1,0,12,0,72,0,3,18,2,121.28176354760647,24.992550566284358,51459.85390586799,50615.999539818324,50209.04184375404,50615.999539818324,桃園市桃園區上海路１３９號八樓
RPSOMLPLRHKFFAH88CA,2015/8/13 00:00:00,2002/6/20 00:00:00,2,49919,7700006,3,2,2,154,0,0,7700006,1,1,1,0,13,1,84,2,9,13,2,121.28044225916096,24.99089185105424,55534.45712041802,49918.999862355486,56528.299424243465,49918.999862355486,桃園市桃園區國強一街２６１號二樓之１
RPROMLNKJIKFFAH77CA,2015/10/15 00:00:00,2002/12/24 00:00:00,3,49755,6300476,2,1,1,127,0,0,6300476,1,1,1,0,14,0,60,2,12,11,2,121.27862193129079,24.99195158450491,54463.081148209996,49754.9999155931,51373.83685747575,49754.9999155931,桃園市桃園區龍安街167之3號3樓
RPWNMLQJJIKFFAH38CA,2015/9/25 00:00:00,2007/10/23 00:00:00,5,58325,6400002,2,1,1,110,0,0,6400002,1,1,1,0,13,0,47,1,6,14,2,121.27778358868655,24.989181456005703,53898.75085116658,58325.00024735285,52921.84777204618,58325.00024735285,桃園市桃園區國豐六街５７號五樓
RPQRMLKMKIKFFAH18EA,2015/11/3 00:00:00,2015/7/6 00:00:00,10,86353,8270027,2,1,1,123,1350000,27,9620027,1,1,1,0,15,1,57,2,8,11,2,121.27965794675536,24.99012591955063,86867.98533894593,86352.99986553544,81374.92505608332,86352.99986553544,桃園市桃園區國豐三街１０６號10樓之５
RPRQMLKMKIKFFAH18EA,2015/11/3 00:00:00,2015/7/6 00:00:00,5,78600,6960030,2,1,1,102,800000,14,7760030,1,1,1,0,14,1,52,2,7,10,2,121.27941033842492,24.990144441334017,78799.3872908052,78599.99965132256,75093.36620916749,78599.99965132256,桃園市桃園區國豐三街100號5樓之５
RPORMLKMKIKFFAH97EA,2015/11/3 00:00:00,2015/7/6 00:00:00,15,82694,7439979,2,1,1,104,850000,14,8289979,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,61563.10633927508,82694.00043573466,60134.69253982856,82694.00043573466,桃園市桃園區國豐三街１０６號15樓之3
RPXQMLKMKIKFFAH78EA,2015/11/3 00:00:00,2015/7/6 00:00:00,10,83917,7550012,2,1,1,104,850000,14,8400012,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,70380.50692558117,83917.00067509455,74831.58951671277,83917.00067509455,桃園市桃園區國豐三街１０６號10樓之2
RPURMLKMKIKFFAH58EA,2015/11/3 00:00:00,2015/7/6 00:00:00,6,89168,9870006,2,1,1,138,1500000,27,11370006,1,1,1,0,15,1,70,1,5,13,2,121.27965794675536,24.99012591955063,89172.47548326022,89168.00051330256,74124.84156777505,89168.00051330256,桃園市桃園區國豐三街108號6樓之3
RPUQMLKMKIKFFAH48EA,2015/11/3 00:00:00,2015/7/6 00:00:00,7,85735,8209984,2,1,1,109,850000,14,9059984,1,1,1,0,15,1,57,2,8,11,2,121.27965794675536,24.99012591955063,70991.68596039001,85734.9995824155,67950.39952217834,85734.9995824155,桃園市桃園區國豐三街１０６號7樓之1
RPVRMLKMKIKFFAH68EA,2015/11/3 00:00:00,2015/7/6 00:00:00,7,88265,9770053,3,2,2,138,1400000,27,11170053,1,1,1,0,15,1,70,1,5,13,2,121.27965794675536,24.99012591955063,74343.20103879891,88265.0000996176,76576.37009780783,88265.0000996176,桃園市桃園區國豐三街108號7樓之3
RPUOMLKMKIKFFAH28EA,2015/11/3 00:00:00,2015/7/6 00:00:00,8,89990,10320053,3,2,2,142,1550000,27,11870053,1,1,1,0,14,1,72,2,5,13,2,121.27941033842492,24.990144441334017,87787.55507986224,89989.99896433312,64967.507013157265,89989.99896433312,桃園市桃園區國豐三街100號8樓之2
RPXNMLKMKIKFFAH48EA,2015/11/3 00:00:00,2015/7/6 00:00:00,6,85087,10960056,3,2,2,156,1550000,27,12510056,1,1,1,0,15,1,75,3,11,15,2,121.27942018316512,24.990117337873016,86616.23939563081,85086.99928555188,63716.82284583875,85086.99928555188,桃園市桃園區國豐三街98號6樓之3
RPQOMLKMKIKFFAH87EA,2015/11/3 00:00:00,2015/7/6 00:00:00,6,81461,7250029,2,1,1,103,750000,14,8000029,1,1,1,0,14,1,53,1,8,10,2,121.27965794675536,24.99012591955063,70881.09431794114,81460.99987086916,78301.84052884977,81460.99987086916,桃園市桃園區國豐三街102號6樓之3
RPSPMLKMKIKFFAH18EA,2015/11/3 00:00:00,2015/7/6 00:00:00,4,80249,7220003,2,1,1,104,850000,14,8070003,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,80501.82067663355,80249.00027839743,75514.98463081852,80249.00027839743,桃園市桃園區國豐三街106號4樓之2
RPTOMLKMKIKFFAH18EA,2015/11/3 00:00:00,2015/7/6 00:00:00,4,87418,7830030,2,1,1,103,750000,14,8580030,1,1,1,0,14,1,56,1,4,10,2,121.27965794675536,24.99012591955063,77590.72755865689,87418.00035343632,66002.90780842211,87418.00035343632,桃園市桃園區國豐三街102號4樓之5
RPROMLKMKIKFFAH97EA,2015/11/3 00:00:00,2015/7/6 00:00:00,9,83258,7409962,2,1,1,103,750000,14,8159962,1,1,1,0,14,1,53,1,8,10,2,121.27965794675536,24.99012591955063,83695.06796751714,83257.99973134274,80903.34139973206,83257.99973134274,桃園市桃園區國豐三街102號9樓之3
RPOOMLKMKIKFFAH67EA,2015/11/3 00:00:00,2015/7/6 00:00:00,14,86504,10979953,3,2,2,154,1550000,27,12529953,1,1,1,0,15,1,75,1,11,15,2,121.27942018316512,24.990117337873016,86657.42490872218,86504.00121840964,68065.3902680546,86504.00121840964,桃園市桃園區國豐三街98號14樓之2
RPOPMLKMKIKFFAH77EA,2015/11/3 00:00:00,2015/7/6 00:00:00,8,82665,7319986,2,1,1,102,850000,14,8169986,1,1,1,0,14,1,52,2,7,10,2,121.27941033842492,24.990144441334017,82054.95296710604,82664.99997315493,67034.30481494643,82664.99997315493,桃園市桃園區國豐三街100號8樓之5
RPTQMLNLKIKFFAH38CA,2015/11/3 00:00:00,2015/7/6 00:00:00,5,79696,7869980,2,1,1,112,850000,14,8719980,1,1,1,0,14,1,60,1,7,11,2,121.27965794675536,24.99012591955063,72054.21077321577,79695.99989668572,65519.63887714119,79695.99989668572,桃園市桃園區國豐三街１０２號5樓之2
RPWPMLNLKIKFFAH58CA,2015/11/3 00:00:00,2015/7/6 00:00:00,4,75443,7449996,2,1,1,112,750000,14,8199996,1,1,1,0,14,1,60,1,7,11,2,121.27965794675536,24.99012591955063,66452.09273820904,75443.00000220531,71059.47289773486,75443.00000220531,桃園市桃園區國豐三街１０２號4樓之2
RPRRMLNLKIKFFAH28CA,2015/11/3 00:00:00,2015/7/6 00:00:00,14,84139,7569986,2,1,1,104,800000,14,8369986,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,69670.74607410784,84139.00077679784,66818.7651141489,84139.00077679784,桃園市桃園區國豐三街106號14樓之2
RPUQMLNLKIKFFAH48CA,2015/11/3 00:00:00,2015/7/6 00:00:00,2,77357,6849962,2,1,1,102,800000,14,7649962,1,1,1,0,14,1,52,2,7,10,2,121.27965794675536,24.99012591955063,77766.65318482365,77357.00010883393,67179.88710243687,77357.00010883393,桃園市桃園區國豐三街100號2樓之5
RPXPMLNLKIKFFAH68CA,2015/11/3 00:00:00,2015/7/6 00:00:00,7,87049,9799976,3,2,2,140,1400000,27,11199976,1,1,1,0,15,1,71,1,5,13,2,121.27965794675536,24.99012591955063,75405.9807939751,87049.00018438898,74327.78896498606,87049.00018438898,桃園市桃園區國豐三街98號七樓之1
RPXOMLOLKIKFFAH68CA,2015/11/3 00:00:00,2015/7/6 00:00:00,5,76692,6899979,2,1,1,104,800000,14,7699979,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,71704.24251275901,76691.99993255197,70072.75107213938,76691.99993255197,桃園市桃園區國豐三街106號5樓之２
RPOQMLOLKIKFFAH97CA,2015/11/3 00:00:00,2015/7/6 00:00:00,5,88427,7870003,2,1,1,103,850000,14,8720003,1,1,1,0,14,1,53,1,8,10,2,121.27965794675536,24.99012591955063,75204.76561835356,88427.0001738335,75566.6123823266,88427.0001738335,桃園市桃園區國豐三街102號5樓之3
RPPOMLOLKIKFFAH87CA,2015/11/3 00:00:00,2015/7/6 00:00:00,15,80359,10199968,3,2,2,154,1500000,27,11699968,1,1,1,0,15,1,75,1,11,15,2,121.27965794675536,24.99012591955063,71637.84832316388,80359.00097063978,69071.62673673654,80359.00097063978,桃園市桃園區國豐三街９８號十五樓之２
RPTPMLOLKIKFFAH38CA,2015/11/3 00:00:00,2015/7/6 00:00:00,3,83847,8030027,2,1,1,96,0,0,8030027,1,1,0,0,15,1,57,2,8,11,0,121.27965794675536,24.99012591955063,83429.2462796278,83847.00128487477,75804.06499431827,83847.00128487477,桃園市桃園區國豐三街106號3樓之5
RPRPMLNLKIKFFAH18DA,2015/9/20 00:00:00,2011/5/9 00:00:00,12,63724,14350008,5,2,2,225,0,0,14350008,1,1,1,0,14,1,110,9,15,20,2,121.279379600225,24.989693082775247,67042.86425404101,63723.99999290083,66714.37180573345,63723.99999290083,桃園市桃園區國豐三街８８號１２樓
RPWPMLTLKIKFFAH56CA,2015/11/3 00:00:00,2015/7/6 00:00:00,14,83567,9250031,3,2,2,138,1550000,27,10800031,1,1,1,0,15,1,70,1,5,13,2,121.27965794675536,24.99012591955063,71396.15565788187,83566.99987290273,70358.89305175125,83566.99987290273,桃園市桃園區國豐三街１０８號十四樓之３
RPXOMLTLKIKFFAH56CA,2015/11/3 00:00:00,2015/7/6 00:00:00,3,77159,8539958,3,2,2,124,750000,14,9289958,1,1,1,0,15,1,70,1,5,13,2,121.27965794675536,24.99012591955063,77685.15366096569,77158.99963301631,77521.58888770176,77158.99963301631,桃園市桃園區國豐三街１０８號三樓之３
RPVPMLTLKIKFFAH09CA,2015/11/3 00:00:00,2015/7/6 00:00:00,5,80058,10550043,3,2,2,159,1600000,27,12150043,1,1,1,0,15,1,77,3,12,15,2,121.27965794675536,24.99012591955063,80984.39920323361,80057.99954904715,75529.76319984824,80057.99954904715,桃園市桃園區國豐三街１０８號五樓之１
RPRQMLTLKIKFFAH78CA,2015/11/3 00:00:00,2015/7/6 00:00:00,14,80745,7149970,2,1,1,102,850000,14,7999970,1,1,1,0,14,1,52,2,7,10,2,121.27965794675536,24.99012591955063,81593.0960161094,80744.99986377757,63234.79398572927,80744.99986377757,桃園市桃園區國豐三街１００號十四樓之５
RPOQMLTLKIKFFAH48CA,2015/11/3 00:00:00,2015/7/6 00:00:00,2,77681,7100043,2,1,1,105,800000,14,7900043,1,1,1,0,14,1,54,2,7,11,2,121.27965794675536,24.99012591955063,78026.25150657566,77681.0000647111,75216.66549543546,77681.0000647111,桃園市桃園區國豐三街１０２號二樓之１
RPOOMLQJJHLFFAH67CA,2015/11/3 00:00:00,2015/7/6 00:00:00,3,78575,8999981,3,2,2,142,1550000,27,10549981,1,1,1,0,14,1,72,1,5,13,2,121.27965794675536,24.99012591955063,76409.6166196171,78575.00008916367,69098.11956017003,78575.00008916367,桃園市桃園區國豐三街１００號三樓之１
RPOOMLLJKHLFFAH27CA,2015/11/3 00:00:00,2015/7/6 00:00:00,3,77593,6950005,2,1,1,103,850000,14,7800005,1,1,1,0,14,1,56,1,4,10,2,121.27965794675536,24.99012591955063,78437.19970510993,77592.99970347187,70244.44704296664,77592.99970347187,桃園市桃園區國豐三街１０２號三樓之５
RPSQMLLLJHLFFAH97CA,2015/11/7 00:00:00,2002/6/20 00:00:00,7,54327,6879428,3,2,2,154,0,28,6879428,1,2,1,0,13,0,84,2,9,13,2,121.28044225916096,24.99089185105424,55392.370084849754,54327.00008458448,54339.35554595725,54327.00008458448,桃園市桃園區國強一街２６１號七樓之１
RPQOMLMKJHLFFAH57CA,2015/12/4 00:00:00,2012/12/19 00:00:00,1,60718,10179980,2,0,2,168,0,0,10179980,1,1,1,0,15,0,57,1,8,15,2,121.27891218318976,24.993269175805185,54875.356433359935,60718.00005994328,74193.54564289564,60718.00005994328,桃園市桃園區文中路６２３之２號一樓
RPROMLRLJHLFFAH28CA,2015/11/23 00:00:00,2015/3/17 00:00:00,7,98611,53800189,4,3,3,546,2700000,0,56500189,1,1,2,4,9,0,262,0,22,86,2,121.281866459644,24.994238667210197,96507.01863798923,98610.99970456642,86038.55620415177,98610.99970456642,桃園市桃園區文中路495號七樓
